gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,atq,costat
001209,2010-06-30,2010,3,INDL,C,D,STD,APD,USD,2010Q2,2010Q3,12999.4000,A
001209,2010-09-30,2010,4,INDL,C,D,STD,APD,USD,2010Q3,2010Q4,13505.9000,A
001209,2010-12-31,2011,1,INDL,C,D,STD,APD,USD,2010Q4,2011Q1,13459.7000,A
001209,2011-03-31,2011,2,INDL,C,D,STD,APD,USD,2011Q1,2011Q2,13820.7000,A
001209,2011-06-30,2011,3,INDL,C,D,STD,APD,USD,2011Q2,2011Q3,14451.5000,A
001209,2011-09-30,2011,4,INDL,C,D,STD,APD,USD,2011Q3,2011Q4,14290.7000,A
001209,2011-12-31,2012,1,INDL,C,D,STD,APD,USD,2011Q4,2012Q1,14391.3000,A
001209,2012-03-31,2012,2,INDL,C,D,STD,APD,USD,2012Q1,2012Q2,14955.8000,A
001209,2012-06-30,2012,3,INDL,C,D,STD,APD,USD,2012Q2,2012Q3,14880.9000,A
001209,2012-09-30,2012,4,INDL,C,D,STD,APD,USD,2012Q3,2012Q4,16941.8000,A
001209,2012-12-31,2013,1,INDL,C,D,STD,APD,USD,2012Q4,2013Q1,17393.1000,A
001209,2013-03-31,2013,2,INDL,C,D,STD,APD,USD,2013Q1,2013Q2,17221.2000,A
001209,2013-06-30,2013,3,INDL,C,D,STD,APD,USD,2013Q2,2013Q3,17491.3000,A
001209,2013-09-30,2013,4,INDL,C,D,STD,APD,USD,2013Q3,2013Q4,17850.1000,A
001209,2013-12-31,2014,1,INDL,C,D,STD,APD,USD,2013Q4,2014Q1,17915.2000,A
001209,2014-03-31,2014,2,INDL,C,D,STD,APD,USD,2014Q1,2014Q2,17963.0000,A
001209,2014-06-30,2014,3,INDL,C,D,STD,APD,USD,2014Q2,2014Q3,18316.2000,A
001209,2014-09-30,2014,4,INDL,C,D,STD,APD,USD,2014Q3,2014Q4,17779.1000,A
001209,2014-12-31,2015,1,INDL,C,D,STD,APD,USD,2014Q4,2015Q1,17635.4000,A
001209,2015-03-31,2015,2,INDL,C,D,STD,APD,USD,2015Q1,2015Q2,17493.8000,A
001209,2015-06-30,2015,3,INDL,C,D,STD,APD,USD,2015Q2,2015Q3,17671.5000,A
001209,2015-09-30,2015,4,INDL,C,D,STD,APD,USD,2015Q3,2015Q4,17438.1000,A
001209,2015-12-31,2016,1,INDL,C,D,STD,APD,USD,2015Q4,2016Q1,17260.3000,A
001209,2016-03-31,2016,2,INDL,C,D,STD,APD,USD,2016Q1,2016Q2,16810.8000,A
001209,2016-06-30,2016,3,INDL,C,D,STD,APD,USD,2016Q2,2016Q3,17083.5000,A
001209,2016-09-30,2016,4,INDL,C,D,STD,APD,USD,2016Q3,2016Q4,18055.3000,A
001209,2016-12-31,2017,1,INDL,C,D,STD,APD,USD,2016Q4,2017Q1,15956.2000,A
001209,2017-03-31,2017,2,INDL,C,D,STD,APD,USD,2017Q1,2017Q2,17871.5000,A
001209,2017-06-30,2017,3,INDL,C,D,STD,APD,USD,2017Q2,2017Q3,17853.8000,A
001209,2017-09-30,2017,4,INDL,C,D,STD,APD,USD,2017Q3,2017Q4,18467.2000,A
001209,2017-12-31,2018,1,INDL,C,D,STD,APD,USD,2017Q4,2018Q1,18208.8000,A
001209,2018-03-31,2018,2,INDL,C,D,STD,APD,USD,2018Q1,2018Q2,18511.1000,A
001209,2018-06-30,2018,3,INDL,C,D,STD,APD,USD,2018Q2,2018Q3,19206.0000,A
001209,2018-09-30,2018,4,INDL,C,D,STD,APD,USD,2018Q3,2018Q4,19178.3000,A
001209,2018-12-31,2019,1,INDL,C,D,STD,APD,USD,2018Q4,2019Q1,19142.0000,A
001209,2019-03-31,2019,2,INDL,C,D,STD,APD,USD,2019Q1,2019Q2,19244.5000,A
001209,2019-06-30,2019,3,INDL,C,D,STD,APD,USD,2019Q2,2019Q3,19531.9000,A
001209,2019-09-30,2019,4,INDL,C,D,STD,APD,USD,2019Q3,2019Q4,18942.8000,A
001209,2019-12-31,2020,1,INDL,C,D,STD,APD,USD,2019Q4,2020Q1,19651.6000,A
001209,2020-03-31,2020,2,INDL,C,D,STD,APD,USD,2020Q1,2020Q2,19501.2000,A
001209,2020-06-30,2020,3,INDL,C,D,STD,APD,USD,2020Q2,2020Q3,24782.1000,A
001209,2020-09-30,2020,4,INDL,C,D,STD,APD,USD,2020Q3,2020Q4,25168.5000,A
001209,2020-12-31,2021,1,INDL,C,D,STD,APD,USD,2020Q4,2021Q1,26088.1000,A
001209,2021-03-31,2021,2,INDL,C,D,STD,APD,USD,2021Q1,2021Q2,26158.9000,A
001209,2021-06-30,2021,3,INDL,C,D,STD,APD,USD,2021Q2,2021Q3,26252.1000,A
001209,2021-09-30,2021,4,INDL,C,D,STD,APD,USD,2021Q3,2021Q4,26859.2000,A
001209,2021-12-31,2022,1,INDL,C,D,STD,APD,USD,2021Q4,2022Q1,27125.3000,A
001209,2022-03-31,2022,2,INDL,C,D,STD,APD,USD,2022Q1,2022Q2,27449.7000,A
001209,2022-06-30,2022,3,INDL,C,D,STD,APD,USD,2022Q2,2022Q3,27489.0000,A
001209,2022-09-30,2022,4,INDL,C,D,STD,APD,USD,2022Q3,2022Q4,27192.6000,A
001209,2022-12-31,2023,1,INDL,C,D,STD,APD,USD,2022Q4,2023Q1,28278.3000,A
001209,2023-03-31,2023,2,INDL,C,D,STD,APD,USD,2023Q1,2023Q2,29435.4000,A
001209,2023-06-30,2023,3,INDL,C,D,STD,APD,USD,2023Q2,2023Q3,30929.5000,A
001209,2023-09-30,2023,4,INDL,C,D,STD,APD,USD,2023Q3,2023Q4,32002.5000,A
001230,2010-03-31,2010,1,INDL,C,D,STD,ALK,USD,2010Q1,2010Q1,5015.7000,A
001230,2010-06-30,2010,2,INDL,C,D,STD,ALK,USD,2010Q2,2010Q2,5107.0000,A
001230,2010-09-30,2010,3,INDL,C,D,STD,ALK,USD,2010Q3,2010Q3,5120.1000,A
001230,2010-12-31,2010,4,INDL,C,D,STD,ALK,USD,2010Q4,2010Q4,5016.6000,A
001230,2011-03-31,2011,1,INDL,C,D,STD,ALK,USD,2011Q1,2011Q1,5111.4000,A
001230,2011-06-30,2011,2,INDL,C,D,STD,ALK,USD,2011Q2,2011Q2,5233.8000,A
001230,2011-09-30,2011,3,INDL,C,D,STD,ALK,USD,2011Q3,2011Q3,5260.2000,A
001230,2011-12-31,2011,4,INDL,C,D,STD,ALK,USD,2011Q4,2011Q4,5195.0000,A
001230,2012-03-31,2012,1,INDL,C,D,STD,ALK,USD,2012Q1,2012Q1,5382.0000,A
001230,2012-06-30,2012,2,INDL,C,D,STD,ALK,USD,2012Q2,2012Q2,5423.6000,A
001230,2012-09-30,2012,3,INDL,C,D,STD,ALK,USD,2012Q3,2012Q3,5436.1000,A
001230,2012-12-31,2012,4,INDL,C,D,STD,ALK,USD,2012Q4,2012Q4,5505.0000,A
001230,2013-03-31,2013,1,INDL,C,D,STD,ALK,USD,2013Q1,2013Q1,5644.0000,A
001230,2013-06-30,2013,2,INDL,C,D,STD,ALK,USD,2013Q2,2013Q2,5852.0000,A
001230,2013-09-30,2013,3,INDL,C,D,STD,ALK,USD,2013Q3,2013Q3,5862.0000,A
001230,2013-12-31,2013,4,INDL,C,D,STD,ALK,USD,2013Q4,2013Q4,5838.0000,A
001230,2014-03-31,2014,1,INDL,C,D,STD,ALK,USD,2014Q1,2014Q1,6061.0000,A
001230,2014-06-30,2014,2,INDL,C,D,STD,ALK,USD,2014Q2,2014Q2,6314.0000,A
001230,2014-09-30,2014,3,INDL,C,D,STD,ALK,USD,2014Q3,2014Q3,6236.0000,A
001230,2014-12-31,2014,4,INDL,C,D,STD,ALK,USD,2014Q4,2014Q4,6181.0000,A
001230,2015-03-31,2015,1,INDL,C,D,STD,ALK,USD,2015Q1,2015Q1,6410.0000,A
001230,2015-06-30,2015,2,INDL,C,D,STD,ALK,USD,2015Q2,2015Q2,6480.0000,A
001230,2015-09-30,2015,3,INDL,C,D,STD,ALK,USD,2015Q3,2015Q3,6564.0000,A
001230,2015-12-31,2015,4,INDL,C,D,STD,ALK,USD,2015Q4,2015Q4,6533.0000,A
001230,2016-03-31,2016,1,INDL,C,D,STD,ALK,USD,2016Q1,2016Q1,6829.0000,A
001230,2016-06-30,2016,2,INDL,C,D,STD,ALK,USD,2016Q2,2016Q2,7035.0000,A
001230,2016-09-30,2016,3,INDL,C,D,STD,ALK,USD,2016Q3,2016Q3,8699.0000,A
001230,2016-12-31,2016,4,INDL,C,D,STD,ALK,USD,2016Q4,2016Q4,9962.0000,A
001230,2017-03-31,2017,1,INDL,C,D,STD,ALK,USD,2017Q1,2017Q1,10302.0000,A
001230,2017-06-30,2017,2,INDL,C,D,STD,ALK,USD,2017Q2,2017Q2,10720.0000,A
001230,2017-09-30,2017,3,INDL,C,D,STD,ALK,USD,2017Q3,2017Q3,10739.0000,A
001230,2017-12-31,2017,4,INDL,C,D,STD,ALK,USD,2017Q4,2017Q4,10740.0000,A
001230,2018-03-31,2018,1,INDL,C,D,STD,ALK,USD,2018Q1,2018Q1,10848.0000,A
001230,2018-06-30,2018,2,INDL,C,D,STD,ALK,USD,2018Q2,2018Q2,11055.0000,A
001230,2018-09-30,2018,3,INDL,C,D,STD,ALK,USD,2018Q3,2018Q3,10893.0000,A
001230,2018-12-31,2018,4,INDL,C,D,STD,ALK,USD,2018Q4,2018Q4,10912.0000,A
001230,2019-03-31,2019,1,INDL,C,D,STD,ALK,USD,2019Q1,2019Q1,12640.0000,A
001230,2019-06-30,2019,2,INDL,C,D,STD,ALK,USD,2019Q2,2019Q2,12951.0000,A
001230,2019-09-30,2019,3,INDL,C,D,STD,ALK,USD,2019Q3,2019Q3,12983.0000,A
001230,2019-12-31,2019,4,INDL,C,D,STD,ALK,USD,2019Q4,2019Q4,12993.0000,A
001230,2020-03-31,2020,1,INDL,C,D,STD,ALK,USD,2020Q1,2020Q1,13363.0000,A
001230,2020-06-30,2020,2,INDL,C,D,STD,ALK,USD,2020Q2,2020Q2,13998.0000,A
001230,2020-09-30,2020,3,INDL,C,D,STD,ALK,USD,2020Q3,2020Q3,14749.0000,A
001230,2020-12-31,2020,4,INDL,C,D,STD,ALK,USD,2020Q4,2020Q4,14046.0000,A
001230,2021-03-31,2021,1,INDL,C,D,STD,ALK,USD,2021Q1,2021Q1,14262.0000,A
001230,2021-06-30,2021,2,INDL,C,D,STD,ALK,USD,2021Q2,2021Q2,14656.0000,A
001230,2021-09-30,2021,3,INDL,C,D,STD,ALK,USD,2021Q3,2021Q3,13882.0000,A
001230,2021-12-31,2021,4,INDL,C,D,STD,ALK,USD,2021Q4,2021Q4,13951.0000,A
001230,2022-03-31,2022,1,INDL,C,D,STD,ALK,USD,2022Q1,2022Q1,14210.0000,A
001230,2022-06-30,2022,2,INDL,C,D,STD,ALK,USD,2022Q2,2022Q2,14800.0000,A
001230,2022-09-30,2022,3,INDL,C,D,STD,ALK,USD,2022Q3,2022Q3,14531.0000,A
001230,2022-12-31,2022,4,INDL,C,D,STD,ALK,USD,2022Q4,2022Q4,14186.0000,A
001230,2023-03-31,2023,1,INDL,C,D,STD,ALK,USD,2023Q1,2023Q1,14296.0000,A
001230,2023-06-30,2023,2,INDL,C,D,STD,ALK,USD,2023Q2,2023Q2,14829.0000,A
001230,2023-09-30,2023,3,INDL,C,D,STD,ALK,USD,2023Q3,2023Q3,15165.0000,A
001300,2010-03-31,2010,1,INDL,C,D,STD,HON,USD,2010Q1,2010Q1,36026.0000,A
001300,2010-06-30,2010,2,INDL,C,D,STD,HON,USD,2010Q2,2010Q2,36091.0000,A
001300,2010-09-30,2010,3,INDL,C,D,STD,HON,USD,2010Q3,2010Q3,38119.0000,A
001300,2010-12-31,2010,4,INDL,C,D,STD,HON,USD,2010Q4,2010Q4,37834.0000,A
001300,2011-03-31,2011,1,INDL,C,D,STD,HON,USD,2011Q1,2011Q1,38902.0000,A
001300,2011-06-30,2011,2,INDL,C,D,STD,HON,USD,2011Q2,2011Q2,39650.0000,A
001300,2011-09-30,2011,3,INDL,C,D,STD,HON,USD,2011Q3,2011Q3,39445.0000,A
001300,2011-12-31,2011,4,INDL,C,D,STD,HON,USD,2011Q4,2011Q4,39808.0000,A
001300,2012-03-31,2012,1,INDL,C,D,STD,HON,USD,2012Q1,2012Q1,40370.0000,A
001300,2012-06-30,2012,2,INDL,C,D,STD,HON,USD,2012Q2,2012Q2,40174.0000,A
001300,2012-09-30,2012,3,INDL,C,D,STD,HON,USD,2012Q3,2012Q3,41074.0000,A
001300,2012-12-31,2012,4,INDL,C,D,STD,HON,USD,2012Q4,2012Q4,41853.0000,A
001300,2013-03-31,2013,1,INDL,C,D,STD,HON,USD,2013Q1,2013Q1,41800.0000,A
001300,2013-06-30,2013,2,INDL,C,D,STD,HON,USD,2013Q2,2013Q2,42166.0000,A
001300,2013-09-30,2013,3,INDL,C,D,STD,HON,USD,2013Q3,2013Q3,44406.0000,A
001300,2013-12-31,2013,4,INDL,C,D,STD,HON,USD,2013Q4,2013Q4,45435.0000,A
001300,2014-03-31,2014,1,INDL,C,D,STD,HON,USD,2014Q1,2014Q1,45777.0000,A
001300,2014-06-30,2014,2,INDL,C,D,STD,HON,USD,2014Q2,2014Q2,46596.0000,A
001300,2014-09-30,2014,3,INDL,C,D,STD,HON,USD,2014Q3,2014Q3,46181.0000,A
001300,2014-12-31,2014,4,INDL,C,D,STD,HON,USD,2014Q4,2014Q4,45451.0000,A
001300,2015-03-31,2015,1,INDL,C,D,STD,HON,USD,2015Q1,2015Q1,45357.0000,A
001300,2015-06-30,2015,2,INDL,C,D,STD,HON,USD,2015Q2,2015Q2,46412.0000,A
001300,2015-09-30,2015,3,INDL,C,D,STD,HON,USD,2015Q3,2015Q3,46625.0000,A
001300,2015-12-31,2015,4,INDL,C,D,STD,HON,USD,2015Q4,2015Q4,49316.0000,A
001300,2016-03-31,2016,1,INDL,C,D,STD,HON,USD,2016Q1,2016Q1,50365.0000,A
001300,2016-06-30,2016,2,INDL,C,D,STD,HON,USD,2016Q2,2016Q2,51181.0000,A
001300,2016-09-30,2016,3,INDL,C,D,STD,HON,USD,2016Q3,2016Q3,53556.0000,A
001300,2016-12-31,2016,4,INDL,C,D,STD,HON,USD,2016Q4,2016Q4,54146.0000,A
001300,2017-03-31,2017,1,INDL,C,D,STD,HON,USD,2017Q1,2017Q1,54779.0000,A
001300,2017-06-30,2017,2,INDL,C,D,STD,HON,USD,2017Q2,2017Q2,55668.0000,A
001300,2017-09-30,2017,3,INDL,C,D,STD,HON,USD,2017Q3,2017Q3,56768.0000,A
001300,2017-12-31,2017,4,INDL,C,D,STD,HON,USD,2017Q4,2017Q4,59387.0000,A
001300,2018-03-31,2018,1,INDL,C,D,STD,HON,USD,2018Q1,2018Q1,60948.0000,A
001300,2018-06-30,2018,2,INDL,C,D,STD,HON,USD,2018Q2,2018Q2,59860.0000,A
001300,2018-09-30,2018,3,INDL,C,D,STD,HON,USD,2018Q3,2018Q3,61927.0000,A
001300,2018-12-31,2018,4,INDL,C,D,STD,HON,USD,2018Q4,2018Q4,57773.0000,A
001300,2019-03-31,2019,1,INDL,C,D,STD,HON,USD,2019Q1,2019Q1,58560.0000,A
001300,2019-06-30,2019,2,INDL,C,D,STD,HON,USD,2019Q2,2019Q2,57750.0000,A
001300,2019-09-30,2019,3,INDL,C,D,STD,HON,USD,2019Q3,2019Q3,60104.0000,A
001300,2019-12-31,2019,4,INDL,C,D,STD,HON,USD,2019Q4,2019Q4,58679.0000,A
001300,2020-03-31,2020,1,INDL,C,D,STD,HON,USD,2020Q1,2020Q1,57422.0000,A
001300,2020-06-30,2020,2,INDL,C,D,STD,HON,USD,2020Q2,2020Q2,63604.0000,A
001300,2020-09-30,2020,3,INDL,C,D,STD,HON,USD,2020Q3,2020Q3,63459.0000,A
001300,2020-12-31,2020,4,INDL,C,D,STD,HON,USD,2020Q4,2020Q4,64586.0000,A
001300,2021-03-31,2021,1,INDL,C,D,STD,HON,USD,2021Q1,2021Q1,63561.0000,A
001300,2021-06-30,2021,2,INDL,C,D,STD,HON,USD,2021Q2,2021Q2,63945.0000,A
001300,2021-09-30,2021,3,INDL,C,D,STD,HON,USD,2021Q3,2021Q3,64191.0000,A
001300,2021-12-31,2021,4,INDL,C,D,STD,HON,USD,2021Q4,2021Q4,64470.0000,A
001300,2022-03-31,2022,1,INDL,C,D,STD,HON,USD,2022Q1,2022Q1,63352.0000,A
001300,2022-06-30,2022,2,INDL,C,D,STD,HON,USD,2022Q2,2022Q2,62258.0000,A
001300,2022-09-30,2022,3,INDL,C,D,STD,HON,USD,2022Q3,2022Q3,60287.0000,A
001300,2022-12-31,2022,4,INDL,C,D,STD,HON,USD,2022Q4,2022Q4,62275.0000,A
001300,2023-03-31,2023,1,INDL,C,D,STD,HON,USD,2023Q1,2023Q1,59883.0000,A
001300,2023-06-30,2023,2,INDL,C,D,STD,HON,USD,2023Q2,2023Q2,62337.0000,A
001300,2023-09-30,2023,3,INDL,C,D,STD,HON,USD,2023Q3,2023Q3,61296.0000,A
001327,2010-03-31,2010,2,INDL,C,D,STD,SWKS,USD,2010Q1,2010Q2,1403.4690,A
001327,2010-06-30,2010,3,INDL,C,D,STD,SWKS,USD,2010Q2,2010Q3,1448.2320,A
001327,2010-09-30,2010,4,INDL,C,D,STD,SWKS,USD,2010Q3,2010Q4,1564.0520,A
001327,2010-12-31,2011,1,INDL,C,D,STD,SWKS,USD,2010Q4,2011Q1,1614.0760,A
001327,2011-03-31,2011,2,INDL,C,D,STD,SWKS,USD,2011Q1,2011Q2,1678.7970,A
001327,2011-06-30,2011,3,INDL,C,D,STD,SWKS,USD,2011Q2,2011Q3,1805.5990,A
001327,2011-09-30,2011,4,INDL,C,D,STD,SWKS,USD,2011Q3,2011Q4,1890.3890,A
001327,2011-12-31,2012,1,INDL,C,D,STD,SWKS,USD,2011Q4,2012Q1,1914.6330,A
001327,2012-03-31,2012,2,INDL,C,D,STD,SWKS,USD,2012Q1,2012Q2,2007.3260,A
001327,2012-06-30,2012,3,INDL,C,D,STD,SWKS,USD,2012Q2,2012Q3,2089.8930,A
001327,2012-09-30,2012,4,INDL,C,D,STD,SWKS,USD,2012Q3,2012Q4,2136.6460,A
001327,2012-12-31,2013,1,INDL,C,D,STD,SWKS,USD,2012Q4,2013Q1,2151.1070,A
001327,2013-03-31,2013,2,INDL,C,D,STD,SWKS,USD,2013Q1,2013Q2,2216.9000,A
001327,2013-06-30,2013,3,INDL,C,D,STD,SWKS,USD,2013Q2,2013Q3,2217.9000,A
001327,2013-09-30,2013,4,INDL,C,D,STD,SWKS,USD,2013Q3,2013Q4,2333.1000,A
001327,2013-12-31,2014,1,INDL,C,D,STD,SWKS,USD,2013Q4,2014Q1,2435.4000,A
001327,2014-03-31,2014,2,INDL,C,D,STD,SWKS,USD,2014Q1,2014Q2,2534.6000,A
001327,2014-06-30,2014,3,INDL,C,D,STD,SWKS,USD,2014Q2,2014Q3,2688.9000,A
001327,2014-09-30,2014,4,INDL,C,D,STD,SWKS,USD,2014Q3,2014Q4,2973.8000,A
001327,2014-12-31,2015,1,INDL,C,D,STD,SWKS,USD,2014Q4,2015Q1,3191.0000,A
001327,2015-03-31,2015,2,INDL,C,D,STD,SWKS,USD,2015Q1,2015Q2,3313.2000,A
001327,2015-06-30,2015,3,INDL,C,D,STD,SWKS,USD,2015Q2,2015Q3,3518.3000,A
001327,2015-09-30,2015,4,INDL,C,D,STD,SWKS,USD,2015Q3,2015Q4,3719.4000,A
001327,2015-12-31,2016,1,INDL,C,D,STD,SWKS,USD,2015Q4,2016Q1,3930.5000,A
001327,2016-03-31,2016,2,INDL,C,D,STD,SWKS,USD,2016Q1,2016Q2,3958.2000,A
001327,2016-06-30,2016,3,INDL,C,D,STD,SWKS,USD,2016Q2,2016Q3,3955.7000,A
001327,2016-09-30,2016,4,INDL,C,D,STD,SWKS,USD,2016Q3,2016Q4,3855.4000,A
001327,2016-12-31,2017,1,INDL,C,D,STD,SWKS,USD,2016Q4,2017Q1,4065.7000,A
001327,2017-03-31,2017,2,INDL,C,D,STD,SWKS,USD,2017Q1,2017Q2,4166.8000,A
001327,2017-06-30,2017,3,INDL,C,D,STD,SWKS,USD,2017Q2,2017Q3,4310.2000,A
001327,2017-09-30,2017,4,INDL,C,D,STD,SWKS,USD,2017Q3,2017Q4,4573.6000,A
001327,2017-12-31,2018,1,INDL,C,D,STD,SWKS,USD,2017Q4,2018Q1,4594.3000,A
001327,2018-03-31,2018,2,INDL,C,D,STD,SWKS,USD,2018Q1,2018Q2,4745.1000,A
001327,2018-06-30,2018,3,INDL,C,D,STD,SWKS,USD,2018Q2,2018Q3,4783.3000,A
001327,2018-09-30,2018,4,INDL,C,D,STD,SWKS,USD,2018Q3,2018Q4,4828.9000,A
001327,2018-12-31,2019,1,INDL,C,D,STD,SWKS,USD,2018Q4,2019Q1,4738.9000,A
001327,2019-03-31,2019,2,INDL,C,D,STD,SWKS,USD,2019Q1,2019Q2,4765.5000,A
001327,2019-06-30,2019,3,INDL,C,D,STD,SWKS,USD,2019Q2,2019Q3,4842.3000,A
001327,2019-09-30,2019,4,INDL,C,D,STD,SWKS,USD,2019Q3,2019Q4,4839.6000,A
001327,2019-12-31,2020,1,INDL,C,D,STD,SWKS,USD,2019Q4,2020Q1,5091.8000,A
001327,2020-03-31,2020,2,INDL,C,D,STD,SWKS,USD,2020Q1,2020Q2,4981.9000,A
001327,2020-06-30,2020,3,INDL,C,D,STD,SWKS,USD,2020Q2,2020Q3,5072.4000,A
001327,2020-09-30,2020,4,INDL,C,D,STD,SWKS,USD,2020Q3,2020Q4,5106.7000,A
001327,2020-12-31,2021,1,INDL,C,D,STD,SWKS,USD,2020Q4,2021Q1,5419.8000,A
001327,2021-03-31,2021,2,INDL,C,D,STD,SWKS,USD,2021Q1,2021Q2,5734.4000,A
001327,2021-06-30,2021,3,INDL,C,D,STD,SWKS,USD,2021Q2,2021Q3,7486.2000,A
001327,2021-09-30,2021,4,INDL,C,D,STD,SWKS,USD,2021Q3,2021Q4,8590.7000,A
001327,2021-12-31,2022,1,INDL,C,D,STD,SWKS,USD,2021Q4,2022Q1,8618.5000,A
001327,2022-03-31,2022,2,INDL,C,D,STD,SWKS,USD,2022Q1,2022Q2,8511.6000,A
001327,2022-06-30,2022,3,INDL,C,D,STD,SWKS,USD,2022Q2,2022Q3,8694.6000,A
001327,2022-09-30,2022,4,INDL,C,D,STD,SWKS,USD,2022Q3,2022Q4,8873.8000,A
001327,2022-12-31,2023,1,INDL,C,D,STD,SWKS,USD,2022Q4,2023Q1,8947.4000,A
001327,2023-03-31,2023,2,INDL,C,D,STD,SWKS,USD,2023Q1,2023Q2,8841.7000,A
001327,2023-06-30,2023,3,INDL,C,D,STD,SWKS,USD,2023Q2,2023Q3,8464.1000,A
001327,2023-09-30,2023,4,INDL,C,D,STD,SWKS,USD,2023Q3,2023Q4,8426.7000,A
001380,2010-03-31,2010,1,INDL,C,D,STD,HES,USD,2010Q1,2010Q1,29949.0000,A
001380,2010-06-30,2010,2,INDL,C,D,STD,HES,USD,2010Q2,2010Q2,29500.0000,A
001380,2010-09-30,2010,3,INDL,C,D,STD,HES,USD,2010Q3,2010Q3,33485.0000,A
001380,2010-12-31,2010,4,INDL,C,D,STD,HES,USD,2010Q4,2010Q4,35396.0000,A
001380,2011-03-31,2011,1,INDL,C,D,STD,HES,USD,2011Q1,2011Q1,36637.0000,A
001380,2011-06-30,2011,2,INDL,C,D,STD,HES,USD,2011Q2,2011Q2,36991.0000,A
001380,2011-09-30,2011,3,INDL,C,D,STD,HES,USD,2011Q3,2011Q3,37339.0000,A
001380,2011-12-31,2011,4,INDL,C,D,STD,HES,USD,2011Q4,2011Q4,39136.0000,A
001380,2012-03-31,2012,1,INDL,C,D,STD,HES,USD,2012Q1,2012Q1,40647.0000,A
001380,2012-06-30,2012,2,INDL,C,D,STD,HES,USD,2012Q2,2012Q2,40614.0000,A
001380,2012-09-30,2012,3,INDL,C,D,STD,HES,USD,2012Q3,2012Q3,42212.0000,A
001380,2012-12-31,2012,4,INDL,C,D,STD,HES,USD,2012Q4,2012Q4,43441.0000,A
001380,2013-03-31,2013,1,INDL,C,D,STD,HES,USD,2013Q1,2013Q1,42379.0000,A
001380,2013-06-30,2013,2,INDL,C,D,STD,HES,USD,2013Q2,2013Q2,41428.0000,A
001380,2013-09-30,2013,3,INDL,C,D,STD,HES,USD,2013Q3,2013Q3,41896.0000,A
001380,2013-12-31,2013,4,INDL,C,D,STD,HES,USD,2013Q4,2013Q4,42754.0000,A
001380,2014-03-31,2014,1,INDL,C,D,STD,HES,USD,2014Q1,2014Q1,41424.0000,A
001380,2014-06-30,2014,2,INDL,C,D,STD,HES,USD,2014Q2,2014Q2,41071.0000,A
001380,2014-09-30,2014,3,INDL,C,D,STD,HES,USD,2014Q3,2014Q3,40975.0000,A
001380,2014-12-31,2014,4,INDL,C,D,STD,HES,USD,2014Q4,2014Q4,38578.0000,A
001380,2015-03-31,2015,1,INDL,C,D,STD,HES,USD,2015Q1,2015Q1,36101.0000,A
001380,2015-06-30,2015,2,INDL,C,D,STD,HES,USD,2015Q2,2015Q2,35558.0000,A
001380,2015-09-30,2015,3,INDL,C,D,STD,HES,USD,2015Q3,2015Q3,36456.0000,A
001380,2015-12-31,2015,4,INDL,C,D,STD,HES,USD,2015Q4,2015Q4,34195.0000,A
001380,2016-03-31,2016,1,INDL,C,D,STD,HES,USD,2016Q1,2016Q1,34808.0000,A
001380,2016-06-30,2016,2,INDL,C,D,STD,HES,USD,2016Q2,2016Q2,34234.0000,A
001380,2016-09-30,2016,3,INDL,C,D,STD,HES,USD,2016Q3,2016Q3,34459.0000,A
001380,2016-12-31,2016,4,INDL,C,D,STD,HES,USD,2016Q4,2016Q4,28621.0000,A
001380,2017-03-31,2017,1,INDL,C,D,STD,HES,USD,2017Q1,2017Q1,28100.0000,A
001380,2017-06-30,2017,2,INDL,C,D,STD,HES,USD,2017Q2,2017Q2,27798.0000,A
001380,2017-09-30,2017,3,INDL,C,D,STD,HES,USD,2017Q3,2017Q3,26600.0000,A
001380,2017-12-31,2017,4,INDL,C,D,STD,HES,USD,2017Q4,2017Q4,23112.0000,A
001380,2018-03-31,2018,1,INDL,C,D,STD,HES,USD,2018Q1,2018Q1,22072.0000,A
001380,2018-06-30,2018,2,INDL,C,D,STD,HES,USD,2018Q2,2018Q2,21464.0000,A
001380,2018-09-30,2018,3,INDL,C,D,STD,HES,USD,2018Q3,2018Q3,21467.0000,A
001380,2018-12-31,2018,4,INDL,C,D,STD,HES,USD,2018Q4,2018Q4,21433.0000,A
001380,2019-03-31,2019,1,INDL,C,D,STD,HES,USD,2019Q1,2019Q1,21716.0000,A
001380,2019-06-30,2019,2,INDL,C,D,STD,HES,USD,2019Q2,2019Q2,21695.0000,A
001380,2019-09-30,2019,3,INDL,C,D,STD,HES,USD,2019Q3,2019Q3,21631.0000,A
001380,2019-12-31,2019,4,INDL,C,D,STD,HES,USD,2019Q4,2019Q4,21782.0000,A
001380,2020-03-31,2020,1,INDL,C,D,STD,HES,USD,2020Q1,2020Q1,20717.0000,A
001380,2020-06-30,2020,2,INDL,C,D,STD,HES,USD,2020Q2,2020Q2,19546.0000,A
001380,2020-09-30,2020,3,INDL,C,D,STD,HES,USD,2020Q3,2020Q3,18969.0000,A
001380,2020-12-31,2020,4,INDL,C,D,STD,HES,USD,2020Q4,2020Q4,18821.0000,A
001380,2021-03-31,2021,1,INDL,C,D,STD,HES,USD,2021Q1,2021Q1,18951.0000,A
